"","Comp1","Comp2","Comp3","Comp4","Comp5"
"LFxTRC5390ps",-0.0158870051642203,-0.0152562542317283,-0.00229422042214075,0.00519001857365668,0.0162919347768318
"LFxTRC5391ps",0.0340453439517898,0.0128844638479983,0.0134296340053422,0.000165455967138433,0.0115134989799585
"LFxTRC5392ps",-0.0105251853729832,0.00335076080859506,-0.012678111821708,0.00104406973950578,-0.000747555155499052
"LFxTRC5393ps",0.019079853578008,-0.00663913806992267,0.0101549355383179,-0.00352598951747553,-0.00306795051474884
"LFxTRC5394ps",-0.0114386930599035,-0.0210747982174758,0.0136207499125454,0.00311325790136067,-0.000337512802948512
"LFxTRC5401ps",0.0354315999383089,0.00015500492698902,0.0212702419697567,-0.00113402338227215,-0.00979887250457615
"LFxTRC5402ps",0.0158539467528299,0.0036462697944509,0.00206798956091786,-0.0125494844905378,0.00254629151664136
"LFxTRC5403ps",0.0177767493518998,-0.00534090729505902,-0.0031185780855421,-0.00310128745171333,-0.00993083795719653
"LFxTRC5404ps",0.000727311353037394,-0.00537257649513412,0.00414280604925925,-0.000756930258689366,0.0117922370026909
"LFxTRC5405ps",0.00243822100655057,-0.0131565534988421,-0.00369569309540271,0.00845636056547285,0.00759396366891657
"LFxTRC5407ps",0.0253786236468894,0.00839338391544142,0.0040097618986384,-0.0122324053530667,0.00635897314677718
"LFxTRC5409ps",-0.025755088137728,0.00339950651194752,0.00135835804415119,-0.000523234053022812,-0.0224878488893481
"LFxTRC5410ps",0.00497896960505334,0.00879463638951395,-0.00876380713015004,0.00432432974313168,0.0187285475509291
"LFxTRC5411ps",-0.0172288718974913,0.00647607078433194,-7.04932590043684e-05,0.00701513626308562,0.0161249242505965
"LFxTRC5412ps",-0.0031088510770478,-0.020691758034598,-0.0140544023821224,0.0116140827000432,0.0084863058800949
"LFxTRC5413ps",0.00584054805342253,0.00473732583681004,-0.00187133833577642,0.00113540212339851,0.0013558893033003
"LFxTRC5414ps",0.0331772228685477,0.00150703436290161,0.00720406711082522,0.0118291157953149,0.00611731978332648
"LFxTRC5416ps",-0.0267406505173535,0.00401348885712716,-0.00549834950275452,0.00526583430838044,0.0232035484762394
"LFxTRC5417ps",0.0130419703909012,-0.00702818826292294,-0.0126409626374046,0.0103831027191482,0.00590750585272235
"LFxTRC5418ps",-0.0339851939031364,0.00408605302504657,-0.000376363448924275,0.00170495633758018,-0.0109126221952279
"LFxTRC5419ps",-0.0138976097319166,-0.00227887583820748,0.0132004181532848,-0.00374036392917085,0.0172041673996894
"LFxTRC5420ps",-0.0061845466274937,-0.00293326776581565,-0.0195007171034537,-0.005898275093368,-0.00118744606767721
"LFxTRC5421ps",-0.0419632046195488,0.0212442032801174,0.00618739332480798,-0.00675453421056384,-0.00104505579210841
"LFxTRC5422ps",-0.0177146813901116,-0.015971897334676,-0.00180397806617419,-0.00110088446054628,0.00235195439208941
"LFxTRC5424ps",0.00459555059997494,-0.0274811779120517,-0.00228804382282984,-0.0014660726892809,0.00795092607514958
"LFxTRC5425ps",-0.0039778210777778,0.0169627843679971,-0.00871841183015095,-0.00358981269259092,-0.00180999998550102
"LFxTRC5432ps",0.0088566961497627,0.00497904285134927,-0.0158118538217588,0.000400169889923915,0.0079807185643639
"LFxTRC5433ps",0.0521469581454182,0.00833849932002182,0.0184327020886982,2.28635547399833e-06,0.00616618184126416
"LFxTRC5434ps",-0.0173018841898595,0.0130161905661977,0.00570989766296885,0.00100057951485254,0.00989692280120122
"LFxTRC5435ps",0.00879786596029774,0.0164771438820147,-0.00373852898284591,-0.0125576045598615,-0.0159323530051228
"LFxTRC5436ps",0.00748529147114564,0.00543398744118019,0.00191121467984491,-0.00471708132348332,-0.00545982631109458
"LFxTRC5437ps",-0.00557835120519659,-0.0118685888338894,0.0191362099246449,-0.0341865204674928,0.0134885323888664
"LFxTRC5438ps",0.0236919080343574,-0.00216264105124142,0.0131890822361049,0.000671138688876924,-0.00066499180998252
"LFxTRC5439ps",-0.0101227617219294,-0.0149566942905634,-0.0019838872097472,0.00299809488228799,0.00286319135252238
"LFxTRC5440ps",0.00769146642456072,-0.00785692347015142,-0.0138018814450731,-0.00609459258413436,-0.0117856892562795
"LFxTRC5441ps",-0.00747489417589036,0.0153076366686233,-0.00996551834651591,0.00361912544470868,0.00265660477282118
"LFxTRC5442ps",0.0147857176970132,0.0383415362970019,-0.0103213912114273,-0.00832458636512563,-0.000273248466709001
"LFxTRC5443ps",0.0127397259718718,-0.00808055552682645,-0.0118652719759639,0.00708777566760781,0.00555216202587404
"LFxTRC5444ps",-0.00967361538039284,0.00992800621641312,-0.00667285011970198,-0.00562645310056001,0.0150137913720342
"LFxTRC5445ps",0.0236548743110371,0.0087834765261393,-0.00285633791205518,-0.00569036364821312,-0.0114623214666987
"LFxTRC5446ps",0.0172582243032948,0.00227522923071452,-0.011506969732948,-0.0126148701449676,-0.000553485458421251
"LFxTRC5447ps",-0.0192226209702486,0.000301015025862376,-0.0140947458000965,-0.00457582200855159,-0.00412723266422124
"LFxTRC5448ps",-0.0047286911271885,0.0148181278554228,-0.0132561652524866,-0.00287626254959416,5.97119104159365e-06
"LFxTRC5450ps",0.0178738305764845,-0.000305721546216604,0.00971114114066366,-0.00723096764116896,-0.0181094390562533
"LFxTRC5452ps",-0.00540944104743488,0.0217710861773075,-0.021942356803002,-0.0128254295161136,-0.00485400705868724
"LFxTRC5453ps",-0.020949950877728,0.00171805106112938,-0.0100210620993688,-0.00424278704297155,-0.0115497173136324
"LFxTRC5454ps",0.00631395947365307,-0.000869444133723851,-0.0171793057483825,-0.00367908753490425,-0.00350755088453894
"LFxTRC5455ps",0.0154279070755787,0.0166949043323279,-0.0135494410121854,-0.00602819616283633,-0.00262161002559219
"LFxTRC5456ps",-0.0112473258461499,-0.00935952183777945,-0.00156897619209711,-0.00921913213466737,0.0166180788656607
"LFxTRC5457ps",-0.0216005816397686,-0.00143638372106918,0.00695577030222465,-0.00296615788837597,0.00862056306062053
"LFxTRC5458ps",0.0193529852963845,0.0128854375976513,0.00472300515403884,-0.016662049020027,-0.00623661118837979
"LFxTRC5459ps",0.000199122737799778,0.0137373407196543,-0.00114051135680533,-0.000642756792965041,0.000426886275045952
"LFxTRC5460ps",-0.0305408689132921,-0.00349513731360777,0.00975120914433957,-0.00816222559808337,0.00227227224568498
"LFxTRC5461ps",-0.0174182479654852,-0.0230331547917199,-0.0107197563096254,-0.00519936567808355,-0.000913354261235397
"LFxTRC5462ps",0.00831199708151773,-0.0144481325681147,0.00161391905176791,-0.0171244837735549,-0.0110459911029792
"LFxTRC5463ps",0.014564469277081,0.011923112775927,0.0143459188906271,0.00157759766595294,0.0058531948214928
"LFxTRC5464ps",-0.00884230015269251,0.0352833040700753,-0.00152289863247086,0.00551631820968884,0.0025562712370651
"LFxTRC5465ps",0.0162381874875587,0.0030089467546091,0.00986342380379392,-0.0124191572398252,0.00698108451509717
"LFxTRC5480ps",-0.0180283159303547,-0.0134446200673518,0.00603618972548528,0.00020136628629598,-0.0112411598359744
"LFxTRC5481ps",0.0118765795370806,-0.000905322261125365,-0.00541996797992919,-0.0041078657147973,0.0248263246621294
"LFxTRC5482ps",0.0181619990382308,-0.0066192110814387,0.0122530683967515,-0.0077247107644823,0.00383037322999149
"LFxTRC5483ps",0.0394143402006291,0.00379190805573905,0.00742193357094257,-0.00416570198767981,0.008410419438465
"LFxTRC5486ps",-0.00331576790769064,-0.0152896525450238,0.00881877768767751,0.00307574963697716,0.000953747088689223
"LFxTRC5488ps",-0.0165451597338037,-0.003585764892741,-0.0226992218367531,-0.00257776636952244,-0.0117940254595894
"LFxTRC5489ps",-0.00648591109290211,0.00819912267752004,-0.00176763934008534,-0.00327049261098705,0.00224250044308069
"LFxTRC5490ps",-0.0214586220448734,-0.0052471252319972,0.000649189159939854,0.00195776153154545,-0.00440103741102794
"LFxTRC5492ps",-0.00779520957546073,-0.0238925107944183,0.00608811122380639,0.00377401329518144,0.00476656931342557
"LFxTRC5493ps",0.00293926824173946,-0.000825332337465392,0.00378513705871753,0.00335592643278676,0.0140988483690208
"LFxTRC5494ps",0.0220156642634057,9.75192175461609e-05,-0.00491008520361195,0.00248407371415077,0.000860393119937155
"LFxTRC5497ps",-0.011306062809258,-0.00409373876642951,-0.00459270934066668,0.0025272899109195,-0.00205043830091728
"LFxTRC5502ps",0.0211151778605194,-0.00646084797365527,-0.0090898897298879,-0.00305705052601099,-0.00431742106145235
"LFxTRC5503ps",0.0282165515196384,-0.01410642066056,0.0157023716500235,-0.0101153087038991,-0.00837168170612672
"LFxTRC5507ps",0.0101515241607005,0.00892709890507761,-0.0232745014575981,-0.0130902506718218,0.0152655676298535
"LFxTRC5508ps",-0.0095100937823789,-0.00562236727796166,0.000382383381398324,0.00778925576468955,-0.0142013872572014
"LFxTRC5509ps",0.0282320211698189,0.00703230509258841,-0.00147273626171358,0.00644101033136208,0.00317578953228438
"LFxTRC5510ps",-0.00912862171913749,0.00570840730058147,-0.00909527987681356,0.0130284907362802,-0.00623761107644476
"LFxTRC5511ps",0.00577347717897913,0.0102983444904333,-0.0112491173412332,0.0223070716983581,-0.00712313225378556
"LFxTRC5512ps",-0.0225845311937394,-0.00478307178355321,-0.000901878959872666,0.00873716156951593,-0.00144342485980704
"LFxTRC5513ps",0.0150431268573424,-0.00660940126536817,0.0189634549980594,0.000495523091652716,-0.00990990477795321
"LFxTRC5514ps",0.0039723025016252,0.00697104543965611,0.0086043058685904,0.012511412675608,-0.00016799153674367
"LFxTRC5515ps",-0.0392348707179104,-0.00370563083217666,-0.0138832112537006,0.00249955322268534,-0.00776081814412274
"LFxTRC5516ps",0.0293030248744808,-0.0147610292612525,0.00880851453183773,-0.0096582070421019,0.0126806434276678
"LFxTRC5517ps",-0.0127636002908633,-0.00272537295090513,0.00734840844009339,0.00523562070205829,0.00858899450380387
"LFxTRC5518ps",0.0116535830458452,0.00778995264341706,0.00255437241903676,0.00403892725263157,-0.00687480783904127
"LFxTRC5519ps",-0.00742880280589018,0.00478739369693414,-0.000187956835654965,0.0158481085669476,-0.00547311713980853
"LFxTRC5520ps",0.0515427423326518,-0.0229943542415387,0.000729429169577512,-0.00209191467980303,-0.00581959766850196
"LFxTRC5521ps",-0.0191441562622201,-0.0256902858719307,0.0159250338539443,0.000989512098276898,0.00405887481243825
"LFxTRC5522ps",0.00541428255963389,0.0099475019357973,-0.00352590535102801,-0.00435711132953519,0.0114677627867538
"LFxTRC5523ps",-0.0459386598870398,0.0043434745183289,-0.013352111047376,0.00214175236944115,-0.0165945376787601
"LFxTRC5525ps",0.024789998338527,0.0012547421096355,-0.007863004490731,0.00731451875421726,-0.0114872510301946
"LFxTRC5526ps",0.0323281477985437,-0.0130929276914128,0.0143406137657376,-0.00267625575061634,0.000597940087541201
"LFxTRC5527ps",0.0246651307412913,-0.00383840123226946,0.00244372227020196,0.00186104321980453,0.00783880150003644
"LFxTRC5528ps",0.0254227373438629,-0.0100130549605887,0.00564850485787576,0.00452733078631676,0.0158515385288525
"LFxTRC5529ps",-0.00668954883120956,-0.00239786178454335,0.00389669838112351,0.00601597715129598,0.00195416086969961
"LFxTRC5530ps",-0.0100556905689112,-0.00918705382352128,-0.0181600766279716,0.00543730208534475,-0.0111498432542977
"LFxTRC5531ps",-0.00162657646043047,0.0251124285752279,-0.0162551682091624,0.00988940254644479,-0.0066502484758342
"LFxTRC5532ps",0.0200258004437672,0.0010493264579066,-0.0229422631529974,-0.00102487990813088,-0.000239578706536047
"LFxTRC5533ps",0.0158353541741599,-0.000763675214545568,0.0016412767980023,0.000308472285875412,-0.00219125145137178
"LFxTRC5534ps",-0.0166296788669417,0.00488446317346385,-0.0113277274077515,0.0169701877843679,0.00238140839665773
"LFxTRC5535ps",-0.0117858340963819,0.0161020905840776,-0.00490513841457305,-0.000379522949455788,-0.0065071822073755
"LFxTRC5543ps",0.00291323469491476,-0.00373513280225162,0.00591497929192166,0.0103565367663075,0.00658919427615834
"LFxTRC5544ps",0.00482595695374915,0.0041036989367683,0.00210576299477406,-0.0140539872377924,-0.0130758966775094
"LFxTRC5545ps",0.0186143015092743,-0.00248365123439752,-0.0197996392576532,0.000150588775341206,-0.00235191697978292
"LFxTRC5546ps",0.0244765811847449,-0.0140061555425841,0.011403863310621,-0.00200491434833616,0.0104191180390664
"LFxTRC5547ps",0.0148118383859018,-0.0241512732055685,-0.0313021932979904,-0.00576827701947952,-0.00746188392565688
"LFxTRC5548ps",-0.0117882909356727,0.00433529241059483,0.00772663761140007,0.00520190346192997,-0.00312161643741088
"LFxTRC5549ps",0.00102273382545466,0.00163813605343633,-0.0127529495134053,-0.000688073667979483,-0.00222615345173157
"LFxTRC5550ps",-0.0210148101359857,-0.0313951264261683,-0.00942376748312971,0.00107469849288017,-0.00918730697698453
"LFxTRC5551ps",0.0100717072435548,-0.0151667045767331,0.00549175150226678,0.00622654951534095,0.00442866597313038
"LFxTRC5552ps",0.0329154798189267,-0.00759146009298884,0.000502394918382738,-0.000789253737878302,0.0104711752205172
"LFxTRC5553ps",-0.0245610413414787,-0.0293755098663956,-0.00253159215353072,0.00289280263285201,0.00589573421892569
"LFxTRC5554ps",0.026191309680106,-0.000343403832950075,0.00775212798755786,0.0011248921108459,0.00940941015925217
"LFxTRC5555ps",0.0237862696430244,0.0063379694880896,-0.00560093094389869,0.000100327333913188,-0.00190005787542263
"LFxTRC5556ps",0.00501916469550281,-0.0128847828330526,0.0075955286454488,-0.0100761847413195,-0.0173467447714374
"LFxTRC5557ps",0.0290832432722548,0.00264103827705295,-0.010815380849648,0.0134251226091271,-0.00834719288054871
"LFxTRC5558ps",0.00792916039288065,0.00316131315376996,-0.00367518042111789,0.00436329423289889,-0.000422348315010165
"LFxTRC5559ps",0.00556096914873903,-0.00629392760359761,0.00428834082395406,0.00668938590808474,-0.00132825222685216
"LFxTRC5560ps",0.0284158211357683,0.00760101397743007,0.0113228072245456,-0.00229078161054438,-0.00566942743438842
"LFxTRC5561ps",0.0013936683106138,0.0166682205995992,-0.00364033250858898,-0.00102069543527511,-0.00331387922173262
"LFxTRC5562ps",0.0256337940410762,0.00504967634833612,-0.00982757465785573,0.0051831650548238,-0.00397234792758258
"LFxTRC5563ps",0.0269798266673785,0.00439461675746956,-0.0115319271169858,0.00301811671176571,0.00022222373118671
"LFxTRC5564ps",0.00739651175705712,0.0214478429780419,-0.00618796644224053,-0.00161194319066671,-0.0166005176627059
"LFxTRC5565ps",-0.00604542521721608,-0.00124239900921484,-0.00750222075629625,-0.00251716960606628,0.00663226742808756
"LFxTRC5566ps",-0.0209386226348664,0.011465196091404,-0.00295054970838499,0.0099208217527775,-0.00219415480882659
"LFxTRC5567ps",-0.0306479166458842,0.00957385295453416,-0.0116167604959696,-0.00367542004798527,-0.0106146001903514
"LFxTRC5568ps",0.0236116406129575,0.0118554613390172,0.00629054912045623,-0.00135676034287133,-0.0099338570799476
"LFxTRC5569ps",0.0288997656457628,-0.0220776296706905,0.0312147188093054,-0.00103397992143926,0.00451141214422542
"LFxTRC5570ps",0.0283692084424893,0.00753016873619303,0.000447235376435902,0.00282675488440017,-0.0100720024212261
"LFxTRC5571ps",0.00942896373335759,-0.00532296447541064,-0.00813550646476111,0.0074279883466972,-0.00809933402246773
"LFxTRC5572ps",0.0323675244863462,0.000790985555367672,0.00199339107619869,0.00330187353091191,-0.0231222770985788
"LFxTRC5573ps",0.0241090958719225,-0.00541802059488875,-0.0161215158569397,0.00168114806023814,-0.0020493811658658
"LFxTRC5574ps",0.0292878876773743,-0.00563921679779576,-0.0189074495576213,0.00510891763295462,-0.00183112900260793
"LFxTRC5575ps",0.00661311326613331,-0.000194035629812293,0.0150126003338289,0.00666697626140583,-0.00583986301333031
"LFxTRC5576ps",0.034796218507272,-0.0183159277238467,-0.0379851217288092,-0.0120819348601558,0.0111586178146512
"LFxTRC5577ps",0.0193544395402765,0.016698902507952,-0.000896887005571469,-0.0128655393210999,-0.00212050748527442
"LFxTRC5578ps",-0.0119421213908121,0.0214073204714828,-0.00493888744857131,0.00901015255229615,0.0106313120318251
"LFxTRC5579ps",-0.0122764785091102,0.0125372485615516,0.00978667350524507,0.00808697368673611,-0.0109834758799315
"LFxTRC5580ps",-0.00634862247122536,-0.00794830636197927,0.00145460606222793,-0.00214374608766114,-0.00735767210940567
"LFxTRC5581ps",0.0102826604306099,0.00165914462962036,-0.0161429179284118,0.00672965883783423,-0.00107405774479543
"LFxTRC5582ps",0.00290495703963648,0.00851247292764393,-0.0133542705433278,0.00882392710874805,-0.00253199410736456
"LFxTRC5583ps",-0.0125963973636113,0.0107297134133344,-0.00651275272995771,0.019908115686519,0.0144448936919629
"LFxTRC5584ps",0.0301677790903456,-0.00806301751150996,-0.00534412741186589,0.00243005012325172,-0.00118111815491756
"LFxTRC5585ps",0.0373596109307166,0.00542811816524868,-0.0268949484559997,-0.00799453654897502,0.00842777351846839
"LFxTRC5586ps",0.0089741219361652,0.0145396449462846,-0.0153694721429743,0.00334625946391788,-0.00450143904932708
"LFxTRC5587ps",0.0154731880900436,0.0102320686685016,-0.00835522372888452,0.0137744872849737,0.00109741356290564
"LFxTRC5588ps",-0.00168660929613638,0.0159217175495626,-0.0214482566657937,0.0140803465724008,-0.00505058595282776
"LFxTRC5589ps",-0.0252654119481842,-0.0230341622553676,0.00467752073225304,0.0103751928231218,0.00168357906683022
"LFxTRC5590ps",-0.0234056757844766,-0.0148882423482483,-0.00664637199033727,0.00485146147229015,0.00203394251041226
"LFxTRC5591ps",-0.0076025464784422,-0.017758581604814,-0.0146542054800664,0.0120976063173491,0.00420589279736246
"LFxTRC5592ps",-0.0128460214448521,-0.00842763027913405,-0.0175445823430131,0.0111402317187111,-0.00638370245607084
"LFxTRC5593ps",-0.0144352377266625,-0.0291659237656167,-0.0154004557193956,-0.000181635649045636,-3.88892529540038e-05
"LFxTRC5594ps",0.00739581122444738,0.0122039668149474,-0.0166659939538912,-0.0114842839820138,-0.00073370043660579
"LFxTRC5595ps",-0.012347340035632,-0.0112544914975441,-0.00989293937285858,0.00556758932797473,-0.0025402108146859
"LFxTRC5596ps",-0.0112310945883565,0.00213041172800826,-0.00392640569588869,0.00976359634592701,0.00241018959451696
"LFxTRC5597ps",0.0210546869715657,-0.0138142479803938,0.00785617568816543,-0.0125731172195592,-0.00214769618608877
"LFxTRC5598ps",-0.000924477077694101,-0.00477334394479387,0.0212316393674793,0.00822626000917546,-0.00955901232711921
"LFxTRC5599ps",0.0195759903101762,0.00103514496383528,0.00516218799205532,0.0153740700118635,0.000728442731236781
"LFxTRC5600ps",0.00531103601799975,0.0106709077007427,-0.00498496917802476,8.21389436339782e-05,-0.0128104600887017
"LFxTRC5601ps",0.0154054970043862,-0.00998491014104332,-0.0140314113431693,0.00683421466176657,0.00764505164460323
"LFxTRC5602ps",0.033101849116188,-0.0142252513158602,-0.00135607836530836,0.00769542971438002,-0.00481693908829154
"LFxTRC5603ps",0.00736501852929205,0.0218319693214028,0.00482210657110485,0.00867560556283852,-0.0117541510813349
"LFxTRC5604ps",0.0277140974095683,-0.017165173028,0.0184783155938387,-0.00212117227039509,-0.0207521289575432
"LFxTRC5605ps",0.00737707506944274,0.0133937500054435,0.0133165437328407,0.00110443025337507,-0.00633678705372829
"LFxTRC5606ps",-0.0051238725036443,0.0020330469702251,-0.0175356291531369,0.0102362895575018,0.00750018014576337
"LFxTRC5607ps",0.0260665009419447,0.00251180640645049,0.0103947461832899,0.0124880137301777,-0.000659249049453051
"LFxTRC5608ps",0.0287263681205984,0.0176831111257006,-0.00723114864160095,0.0120227784402134,0.00174910779486617
"LFxTRC5609ps",0.0075478495022256,0.00102877493059396,-0.0067604265272461,0.00334859072681028,-0.0205624642162598
"LFxTRC5610ps",-0.00473813750158544,-0.0233926253111791,-0.00732159260591091,0.0111731188242534,-0.00641103183892816
"LFXTRC5611ps",-0.0212241697527846,-0.0031625967152342,0.00390232454437228,0.0059245038403753,-0.0167750444866365
"LFxTRC5612ps",0.0225004355180118,-0.0118226944831832,0.000439348230940828,0.0093967893182419,0.00379843563374258
"LFxTRC5613ps",0.0274228492453184,-0.00391140480219799,-0.0134482044600393,0.00884462280219903,-0.00836911192502958
"LFxTRC5614ps",0.0164760493160758,0.00194240994389298,-0.00337712028230124,0.0105005951625907,-0.00157290910631571
"LFxTRC5615ps",-0.00298782132893641,-0.00398597097460685,-0.0111990458999507,0.00748058886692525,-0.0105054046085874
"LFxTRC5616ps",0.015194243354939,0.00208291907982793,-0.00225436797611882,0.00927649233456832,-0.00115627937395316
"LFxTRC5620ps",0.00416492645969516,-0.00289529081824316,-0.0141495491085095,-0.00348983223210384,-0.0104237346407362
"LFxTRC5621ps",0.0250829004408443,0.013459518017213,0.00569583051572937,0.00709295104091697,0.0118667735303973
"LFxTRC5622ps",0.00505138338616364,-0.0134349614709635,0.00158527536633966,0.0116024158913041,-0.000396785656902314
"LFxTRC5623ps",-0.0206805130446213,-0.00197684942729627,-0.00482967350246028,-0.00766982019179153,-0.000486434677841109
"LFxTRC5634ps",-0.0240375491634335,0.00548987897460426,0.00370256097900767,0.0114539325845973,0.00775611765172034
