"","log likelihood","AICc","Alpha Peak 1","Alpha Peak 2","Rate Peak 1","Rate Peak 2","Theta Peak 1","Theta Peak 2"
"212",62.0317829428702,-113.958302727846,100,100,0.0666102665103079,0.0666102665103079,0.025126284655423,-0.00992323791018214
"213",63.4327158916486,-116.760168625403,72.7654169703801,72.7654169703801,0.0431303672032242,0.0431303672032242,0.0284606337825778,-0.0100687767096433
"214",62.8912976849776,-115.677332212061,100,100,0.0620008644046937,0.0620008644046937,0.0253926851642265,-0.00981175726430367
"215",63.0286096692761,-115.951956180658,100,100,0.0612987350453136,0.0612987350453136,0.0291137405772191,-0.00909992430812005
"216",60.5456608297318,-110.986058501569,100,100,0.07539082459213,0.07539082459213,0.0245992398088851,-0.00781257916272413
"217",63.2386393388529,-116.372015519811,98.6392359333205,98.6392359333205,0.0594269407455942,0.0594269407455942,0.0265393043191661,-0.0102954912216512
"218",63.0320346797143,-115.958806201534,100,100,0.061282310999032,0.061282310999032,0.0255651724602898,-0.00978964867718403
"219",63.0211016167944,-115.936940075694,100,100,0.0613502101295279,0.0613502101295279,0.0274809299409325,-0.00952832923812246
"220",63.9661024296219,-117.826941701349,100,100,0.0566955673815977,0.0566955673815977,0.0252688162909942,-0.0115104872331118
"221",62.7535359471477,-115.401808736401,100,100,0.0627210723970259,0.0627210723970259,0.0270811722806185,-0.00966131415429113
"222",62.1926366682599,-114.280010178625,100,100,0.0657200687004883,0.0657200687004883,0.0262410083470392,-0.00909252676063458
"223",63.1075290083829,-116.109794858871,87.4497954061683,87.4497954061683,0.0532495549142326,0.0532495549142326,0.0264019873365841,-0.00979874151971946
"224",62.4936109246007,-114.881958691307,100,100,0.064115983973019,0.064115983973019,0.0263220190426163,-0.00928466715687556
"225",63.1710809296497,-116.236898701405,94.421517723398,94.421517723398,0.0571965496019147,0.0571965496019147,0.0272764501616822,-0.00974243880099759
"226",63.1170486146319,-116.128834071369,34.99051357036,34.99051357036,0.0212914205716251,0.0212914205716251,0.0273915601356263,-0.00977922903801602
"227",63.4116258062238,-116.717988454553,68.8549170665218,68.8549170665218,0.040880081205176,0.040880081205176,0.0281263187830803,-0.0100228172606819
"228",63.1155463226296,-116.125829487364,55.3024735879575,55.3024735879575,0.0336561849346442,0.0336561849346442,0.0272003750790434,-0.00977126249327825
"229",62.5217810054576,-114.93829885302,100,100,0.0639418922104033,0.0639418922104033,0.0267468065232437,-0.00933938573664242
"230",62.9066190197376,-115.707974881581,100,100,0.061930141481145,0.061930141481145,0.025931388421384,-0.0101628282706318
"231",63.0113622868853,-115.917461415876,100,100,0.0613976498750748,0.0613976498750748,0.0255385031044709,-0.00975802080727717
